# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2017-01-01T00:00:00.0
# Date end (ISO 8601): 2019-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -23.5844
# Longitude (positive East, ISO 19115): -64.5066
# Altitude (m): 400.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2025-03-27
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2017-01-02T08:15:00.0/2017-01-02T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-02T08:30:00.0/2017-01-02T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-02T08:45:00.0/2017-01-02T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-02T09:00:00.0/2017-01-02T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-02T09:15:00.0/2017-01-02T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-02T09:30:00.0/2017-01-02T09:45:00.0;1.1980;0.2837;0.0151;0.2686;0.0000;0.0417;0.0000;0.0417;0.0000;0.8333
2017-01-02T09:45:00.0/2017-01-02T10:00:00.0;16.4123;5.6441;1.9216;3.7225;35.5703;0.8291;0.0000;0.8291;0.0000;0.6333
2017-01-02T10:00:00.0/2017-01-02T10:15:00.0;35.7570;16.2957;8.9393;7.3563;86.0611;2.2188;0.0000;2.2188;0.0000;1.0000
2017-01-02T10:15:00.0/2017-01-02T10:30:00.0;55.1834;29.4113;19.3618;10.0495;122.5852;3.2686;0.0000;3.2686;0.0000;1.0000
2017-01-02T10:30:00.0/2017-01-02T10:45:00.0;74.6082;43.7673;31.7324;12.0349;149.2004;4.2787;0.0000;4.2787;0.0000;1.0000
2017-01-02T10:45:00.0/2017-01-02T11:00:00.0;93.9484;58.7869;45.2531;13.5338;169.2302;5.2064;0.0000;5.2064;0.0000;1.0000
2017-01-02T11:00:00.0/2017-01-02T11:15:00.0;113.1211;74.1630;59.4807;14.6824;184.8683;6.1419;0.0000;6.1419;0.0000;1.0000
2017-01-02T11:15:00.0/2017-01-02T11:30:00.0;132.0444;89.6881;74.0998;15.5883;197.3752;7.7209;0.0000;7.7209;0.0000;1.0000
2017-01-02T11:30:00.0/2017-01-02T11:45:00.0;150.6372;105.2055;88.9024;16.3031;207.6213;11.0400;0.0000;11.0400;0.0000;1.0000
2017-01-02T11:45:00.0/2017-01-02T12:00:00.0;168.8199;120.5844;103.7235;16.8609;216.1743;15.7927;0.0000;15.7927;0.0000;1.0000
2017-01-02T12:00:00.0/2017-01-02T12:15:00.0;186.5147;135.5704;118.1489;17.4215;222.9059;27.4375;0.0051;27.4324;0.0094;1.0000
2017-01-02T12:15:00.0/2017-01-02T12:30:00.0;203.6459;150.0481;132.0256;18.0224;228.1452;44.0237;0.1568;43.8668;0.2662;1.0000
2017-01-02T12:30:00.0/2017-01-02T12:45:00.0;220.1400;164.0666;145.5122;18.5544;232.6195;59.3393;0.6492;58.6902;1.0336;1.0000
2017-01-02T12:45:00.0/2017-01-02T13:00:00.0;235.9264;177.5491;158.5197;19.0294;236.4639;69.5032;1.6829;67.8203;2.4942;1.0000
2017-01-02T13:00:00.0/2017-01-02T13:15:00.0;250.9377;190.4232;170.9670;19.4562;239.7807;84.6348;4.6046;80.0302;6.4335;1.0000
2017-01-02T13:15:00.0/2017-01-02T13:30:00.0;265.1094;202.6198;182.7793;19.8405;242.6483;97.1925;7.9508;89.2417;10.5488;1.0000
2017-01-02T13:30:00.0/2017-01-02T13:45:00.0;278.3810;214.0742;193.8881;20.1861;245.1279;104.1090;9.4706;94.6384;11.9657;1.0000
2017-01-02T13:45:00.0/2017-01-02T14:00:00.0;290.6955;224.7262;204.2304;20.4958;247.2680;112.6720;12.1467;100.5252;14.6947;1.0000
2017-01-02T14:00:00.0/2017-01-02T14:15:00.0;302.0002;234.5212;213.7491;20.7721;249.1074;119.1129;14.0016;105.1114;16.3258;1.0000
2017-01-02T14:15:00.0/2017-01-02T14:30:00.0;312.2467;243.4103;222.3928;21.0174;250.6775;118.9236;12.2017;106.7219;13.7558;1.0000
2017-01-02T14:30:00.0/2017-01-02T14:45:00.0;321.3911;251.3499;230.1159;21.2340;252.0041;131.5771;19.8710;111.7060;21.7070;1.0000
2017-01-02T14:45:00.0/2017-01-02T15:00:00.0;329.3943;258.3017;236.8778;21.4240;253.1076;166.6560;40.8137;125.8423;43.5916;1.0000
2017-01-02T15:00:00.0/2017-01-02T15:15:00.0;336.2219;264.2888;242.7246;21.5641;254.0890;192.4521;48.9592;143.4929;51.2398;1.0000
2017-01-02T15:15:00.0/2017-01-02T15:30:00.0;341.8447;269.2836;247.6288;21.6549;254.9598;202.5136;57.3569;145.1567;59.0461;1.0000
2017-01-02T15:30:00.0/2017-01-02T15:45:00.0;346.2385;273.2054;251.4850;21.7204;255.6449;212.2510;68.5474;143.7036;69.6659;1.0000
2017-01-02T15:45:00.0/2017-01-02T16:00:00.0;349.3846;276.0334;254.2734;21.7600;256.1523;227.4375;92.8964;134.5411;93.5623;1.0000
2017-01-02T16:00:00.0/2017-01-02T16:15:00.0;351.2695;277.7520;255.9793;21.7727;256.4874;243.5751;126.0393;117.5359;126.2820;1.0000
2017-01-02T16:15:00.0/2017-01-02T16:30:00.0;351.8850;278.3511;256.5935;21.7576;256.6532;251.1543;145.1950;105.9592;145.2288;1.0000
2017-01-02T16:30:00.0/2017-01-02T16:45:00.0;351.2285;277.8269;256.1128;21.7141;256.6512;251.3551;147.0906;104.2645;147.3963;1.0000
2017-01-02T16:45:00.0/2017-01-02T17:00:00.0;349.3028;276.1826;254.5396;21.6430;256.4808;239.5560;120.9093;118.6466;121.8013;1.0000
2017-01-02T17:00:00.0/2017-01-02T17:15:00.0;346.1161;273.4275;251.8821;21.5454;256.1395;217.7914;77.8030;139.9884;79.0995;1.0000
2017-01-02T17:15:00.0/2017-01-02T17:30:00.0;341.6819;269.5766;248.1540;21.4225;255.6227;211.6164;71.9181;139.6982;74.1043;1.0000
2017-01-02T17:30:00.0/2017-01-02T17:45:00.0;336.0193;264.6500;243.3748;21.2752;254.9238;223.5483;104.4132;119.1352;109.4670;1.0000
2017-01-02T17:45:00.0/2017-01-02T18:00:00.0;329.1525;258.6727;237.5690;21.1037;254.0330;238.8040;155.7467;83.0573;166.6057;1.0000
2017-01-02T18:00:00.0/2017-01-02T18:15:00.0;321.1108;251.6420;230.6978;20.9442;252.8620;236.0350;164.5635;71.4715;180.3360;1.0000
2017-01-02T18:15:00.0/2017-01-02T18:30:00.0;311.9287;243.5928;222.7985;20.7943;251.3909;223.3345;142.9130;80.4215;161.2299;1.0000
2017-01-02T18:30:00.0/2017-01-02T18:45:00.0;301.6454;234.5963;213.9816;20.6147;249.6717;213.1441;132.6425;80.5016;154.7602;1.0000
2017-01-02T18:45:00.0/2017-01-02T19:00:00.0;290.3049;224.6965;204.2938;20.4027;247.6776;198.3565;113.2030;85.1535;137.0847;1.0000
2017-01-02T19:00:00.0/2017-01-02T19:15:00.0;277.9558;213.9430;193.7875;20.1555;245.3755;172.7983;70.7128;102.0854;89.4017;1.0000
2017-01-02T19:15:00.0/2017-01-02T19:30:00.0;264.6508;202.3911;182.5208;19.8703;242.7249;149.6619;48.8440;100.8180;64.9328;1.0000
2017-01-02T19:30:00.0/2017-01-02T19:45:00.0;250.4470;190.1014;170.5578;19.5436;239.6753;129.0450;42.7212;86.3238;59.9909;1.0000
2017-01-02T19:45:00.0/2017-01-02T20:00:00.0;235.4051;177.1393;157.9682;19.1711;236.1628;116.6804;35.3105;81.3699;52.7924;1.0000
2017-01-02T20:00:00.0/2017-01-02T20:15:00.0;219.5895;163.5741;144.8277;18.7464;232.1052;101.7587;26.3618;75.3969;42.0431;1.0000
2017-01-02T20:15:00.0/2017-01-02T20:30:00.0;203.0677;149.4788;131.2189;18.2598;227.3958;69.7411;6.1928;63.5483;10.6153;1.0000
2017-01-02T20:30:00.0/2017-01-02T20:45:00.0;185.9107;134.9308;117.2324;17.6983;221.8938;35.4080;0.2734;35.1346;0.5014;1.0000
2017-01-02T20:45:00.0/2017-01-02T21:00:00.0;168.1917;120.0141;102.9690;17.0452;215.4107;11.7308;0.0023;11.7285;0.0047;1.0000
2017-01-02T21:00:00.0/2017-01-02T21:15:00.0;149.9866;104.8055;88.5278;16.2778;207.6519;8.0196;0.0000;8.0196;0.0000;1.0000
2017-01-02T21:15:00.0/2017-01-02T21:30:00.0;131.3734;89.4213;74.0469;15.3744;198.2530;7.0552;0.0000;7.0552;0.0000;1.0000
2017-01-02T21:30:00.0/2017-01-02T21:45:00.0;112.4315;74.0120;59.7016;14.3104;186.7094;6.2087;0.0000;6.2087;0.0000;1.0000
2017-01-02T21:45:00.0/2017-01-02T22:00:00.0;93.2422;58.7327;45.6897;13.0430;172.1806;5.2666;0.0000;5.2666;0.0000;0.8667
2017-01-02T22:00:00.0/2017-01-02T22:15:00.0;73.8874;43.7792;32.2831;11.4961;153.3047;3.9378;0.0000;3.9378;0.0000;0.5000
2017-01-02T22:15:00.0/2017-01-02T22:30:00.0;54.4501;29.4432;19.9099;9.5333;127.8091;2.6483;0.0000;2.6483;0.0000;0.5000
2017-01-02T22:30:00.0/2017-01-02T22:45:00.0;35.0134;16.2758;9.3362;6.9397;91.8758;1.4640;0.0000;1.4640;0.0000;0.5000
2017-01-02T22:45:00.0/2017-01-02T23:00:00.0;15.6605;5.5100;2.0488;3.4612;39.0428;0.4956;0.0000;0.4956;0.0000;0.5000
2017-01-02T23:00:00.0/2017-01-02T23:15:00.0;0.9270;0.2203;0.0135;0.2068;0.0000;0.0198;0.0000;0.0198;0.0000;0.8333
2017-01-02T23:15:00.0/2017-01-02T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-02T23:30:00.0/2017-01-02T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-02T23:45:00.0/2017-01-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T00:00:00.0/2017-01-03T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T00:15:00.0/2017-01-03T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T00:30:00.0/2017-01-03T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T00:45:00.0/2017-01-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T01:00:00.0/2017-01-03T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T01:15:00.0/2017-01-03T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T01:30:00.0/2017-01-03T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T01:45:00.0/2017-01-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T02:00:00.0/2017-01-03T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T02:15:00.0/2017-01-03T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T02:30:00.0/2017-01-03T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T02:45:00.0/2017-01-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T03:00:00.0/2017-01-03T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T03:15:00.0/2017-01-03T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T03:30:00.0/2017-01-03T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T03:45:00.0/2017-01-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T04:00:00.0/2017-01-03T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T04:15:00.0/2017-01-03T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T04:30:00.0/2017-01-03T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T04:45:00.0/2017-01-03T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T05:00:00.0/2017-01-03T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T05:15:00.0/2017-01-03T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T05:30:00.0/2017-01-03T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T05:45:00.0/2017-01-03T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T06:00:00.0/2017-01-03T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T06:15:00.0/2017-01-03T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T06:30:00.0/2017-01-03T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T06:45:00.0/2017-01-03T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T07:00:00.0/2017-01-03T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T07:15:00.0/2017-01-03T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T07:30:00.0/2017-01-03T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T07:45:00.0/2017-01-03T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T08:00:00.0/2017-01-03T08:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T08:15:00.0/2017-01-03T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T08:30:00.0/2017-01-03T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T08:45:00.0/2017-01-03T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T09:00:00.0/2017-01-03T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T09:15:00.0/2017-01-03T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T09:30:00.0/2017-01-03T09:45:00.0;0.9032;0.2116;0.0090;0.2025;0.0000;0.0985;0.0000;0.0985;0.0000;0.8667
2017-01-03T09:45:00.0/2017-01-03T10:00:00.0;15.5722;5.2975;1.7238;3.5737;32.6271;2.4662;0.0000;2.4662;0.0000;0.6333
2017-01-03T10:00:00.0/2017-01-03T10:15:00.0;34.9269;15.7975;8.4357;7.3617;83.0521;10.1895;2.9979;7.1917;26.3676;1.0000
2017-01-03T10:15:00.0/2017-01-03T10:30:00.0;54.3658;28.8072;18.5472;10.2600;119.1662;28.4260;18.1170;10.3090;115.8977;1.0000
2017-01-03T10:30:00.0/2017-01-03T10:45:00.0;73.8058;43.0790;30.6042;12.4748;145.4499;43.0790;30.6042;12.4748;145.4499;1.0000
2017-01-03T10:45:00.0/2017-01-03T11:00:00.0;93.1638;58.0224;43.7969;14.2255;165.1618;58.0224;43.7969;14.2255;165.1618;1.0000
2017-01-03T11:00:00.0/2017-01-03T11:15:00.0;112.3567;73.3183;57.6580;15.6604;180.4229;69.6012;51.2224;18.3788;161.0881;1.0000
2017-01-03T11:15:00.0/2017-01-03T11:30:00.0;131.3025;88.7581;71.8945;16.8636;192.5844;74.5039;46.5812;27.9227;124.8383;1.0000
2017-01-03T11:30:00.0/2017-01-03T11:45:00.0;149.9200;104.1821;86.2997;17.8824;202.5092;88.8606;55.1136;33.7470;129.4530;1.0000
2017-01-03T11:45:00.0/2017-01-03T12:00:00.0;168.1296;119.4587;100.7110;18.7476;210.7598;104.0467;59.9041;44.1425;125.3427;1.0000
2017-01-03T12:00:00.0/2017-01-03T12:15:00.0;185.8533;134.4468;114.9406;19.5063;217.6208;118.8770;71.2397;47.6373;134.8283;1.0000
2017-01-03T12:15:00.0/2017-01-03T12:30:00.0;203.0153;149.0450;128.8616;20.1834;223.3670;133.4686;86.3735;47.0952;149.5844;1.0000
2017-01-03T12:30:00.0/2017-01-03T12:45:00.0;219.5420;163.1934;142.4160;20.7774;228.2887;151.4753;115.7021;35.7731;185.1397;1.0000
2017-01-03T12:45:00.0/2017-01-03T13:00:00.0;235.3627;176.8130;155.5100;21.3030;232.5294;172.6681;145.0773;27.5908;217.0999;1.0000
2017-01-03T13:00:00.0/2017-01-03T13:15:00.0;250.4096;189.8296;168.0591;21.7705;236.1994;177.4768;135.8639;41.6128;190.9581;1.0000
2017-01-03T13:15:00.0/2017-01-03T13:30:00.0;264.6183;202.1736;179.9865;22.1871;239.3844;191.0945;149.2607;41.8338;198.4939;1.0000
2017-01-03T13:30:00.0/2017-01-03T13:45:00.0;277.9280;213.7796;191.2223;22.5573;242.1522;203.9612;162.2054;41.7558;205.3972;1.0000
2017-01-03T13:45:00.0/2017-01-03T14:00:00.0;290.2817;224.5869;201.7024;22.8845;244.5562;215.7175;173.9793;41.7382;210.9225;1.0000
2017-01-03T14:00:00.0/2017-01-03T14:15:00.0;301.6263;234.5399;211.3681;23.1718;246.6388;229.0775;193.4573;35.6203;225.6633;1.0000
2017-01-03T14:15:00.0/2017-01-03T14:30:00.0;311.9135;243.5885;220.1664;23.4221;248.4342;243.3509;219.3830;23.9679;247.5385;1.0000
2017-01-03T14:30:00.0/2017-01-03T14:45:00.0;321.0990;251.6880;228.0494;23.6386;249.9696;251.6880;228.0494;23.6386;249.9696;1.0000
2017-01-03T14:45:00.0/2017-01-03T15:00:00.0;329.1436;258.7987;234.9747;23.8240;251.2667;258.7987;234.9747;23.8240;251.2667;1.0000
2017-01-03T15:00:00.0/2017-01-03T15:15:00.0;336.0127;264.8835;240.8816;24.0019;252.3185;264.8835;240.8816;24.0019;252.3185;1.0000
2017-01-03T15:15:00.0/2017-01-03T15:30:00.0;341.6770;269.9126;245.7388;24.1738;253.1398;269.9126;245.7388;24.1738;253.1398;1.0000
2017-01-03T15:30:00.0/2017-01-03T15:45:00.0;346.1120;273.8625;249.5446;24.3179;253.7668;273.8625;249.5446;24.3179;253.7668;1.0000
2017-01-03T15:45:00.0/2017-01-03T16:00:00.0;349.2990;276.7126;252.2791;24.4335;254.2073;276.7126;252.2791;24.4335;254.2073;1.0000
2017-01-03T16:00:00.0/2017-01-03T16:15:00.0;351.2241;278.4473;253.9283;24.5190;254.4669;278.4473;253.9283;24.5190;254.4669;1.0000
2017-01-03T16:15:00.0/2017-01-03T16:30:00.0;351.8790;279.0566;254.4835;24.5731;254.5487;279.0566;254.4835;24.5731;254.5487;1.0000
2017-01-03T16:30:00.0/2017-01-03T16:45:00.0;351.2610;278.5366;253.9416;24.5949;254.4535;278.5366;253.9416;24.5949;254.4535;1.0000
2017-01-03T16:45:00.0/2017-01-03T17:00:00.0;349.3727;276.8901;252.3051;24.5850;254.1799;276.8901;252.3051;24.5850;254.1799;1.0000
2017-01-03T17:00:00.0/2017-01-03T17:15:00.0;346.2220;274.1262;249.5817;24.5444;253.7240;274.1262;249.5817;24.5444;253.7240;1.0000
2017-01-03T17:15:00.0/2017-01-03T17:30:00.0;341.8225;270.2591;245.7850;24.4741;253.0796;270.2591;245.7850;24.4741;253.0796;1.0000
2017-01-03T17:30:00.0/2017-01-03T17:45:00.0;336.1931;265.3087;240.9339;24.3749;252.2379;265.3087;240.9339;24.3749;252.2379;1.0000
2017-01-03T17:45:00.0/2017-01-03T18:00:00.0;329.3576;259.2994;235.0530;24.2464;251.1873;259.2994;235.0530;24.2464;251.1873;1.0000
2017-01-03T18:00:00.0/2017-01-03T18:15:00.0;321.3455;252.2127;228.0500;24.1626;249.7781;252.2127;228.0500;24.1626;249.7781;1.0000
2017-01-03T18:15:00.0/2017-01-03T18:30:00.0;312.1909;244.0836;219.9646;24.1190;247.9854;244.0836;219.9646;24.1190;247.9854;1.0000
2017-01-03T18:30:00.0/2017-01-03T18:45:00.0;301.9330;235.0000;210.9642;24.0358;245.9167;235.0000;210.9642;24.0358;245.9167;1.0000
2017-01-03T18:45:00.0/2017-01-03T19:00:00.0;290.6158;225.0062;201.0977;23.9085;243.5418;225.0062;201.0977;23.9085;243.5418;1.0000
2017-01-03T19:00:00.0/2017-01-03T19:15:00.0;278.2876;214.1522;190.4196;23.7327;240.8230;214.1522;190.4196;23.7327;240.8230;1.0000
2017-01-03T19:15:00.0/2017-01-03T19:30:00.0;265.0011;202.4930;178.9894;23.5036;237.7130;202.4930;178.9894;23.5036;237.7130;1.0000
2017-01-03T19:30:00.0/2017-01-03T19:45:00.0;250.8133;190.0887;166.8724;23.2163;234.1523;190.0887;166.8724;23.2163;234.1523;1.0000
2017-01-03T19:45:00.0/2017-01-03T20:00:00.0;235.7849;177.0039;154.1396;22.8642;230.0653;177.0039;154.1396;22.8642;230.0653;1.0000
2017-01-03T20:00:00.0/2017-01-03T20:15:00.0;219.9801;163.3078;140.8695;22.4383;225.3569;163.3078;140.8695;22.4383;225.3569;1.0000
2017-01-03T20:15:00.0/2017-01-03T20:30:00.0;203.4666;149.0747;127.1497;21.9251;219.9066;149.0747;127.1497;21.9251;219.9066;1.0000
2017-01-03T20:30:00.0/2017-01-03T20:45:00.0;186.3150;134.3850;113.0792;21.3058;213.5606;134.3850;113.0792;21.3058;213.5606;1.0000
2017-01-03T20:45:00.0/2017-01-03T21:00:00.0;168.5988;119.3273;98.7701;20.5572;206.1172;119.3273;98.7701;20.5572;206.1172;1.0000
2017-01-03T21:00:00.0/2017-01-03T21:15:00.0;150.3938;104.1703;84.8136;19.3567;198.4106;104.1703;84.8136;19.3567;198.4106;1.0000
2017-01-03T21:15:00.0/2017-01-03T21:30:00.0;131.7778;89.0207;71.2757;17.7450;190.2598;89.0207;71.2757;17.7450;190.2598;1.0000
2017-01-03T21:30:00.0/2017-01-03T21:45:00.0;112.8305;73.8333;57.7991;16.0342;180.1365;60.3586;42.4440;17.9146;130.1505;1.0000
2017-01-03T21:45:00.0/2017-01-03T22:00:00.0;93.6331;58.7593;44.5613;14.1979;167.2514;20.0393;1.5410;18.4982;5.3368;0.8667
2017-01-03T22:00:00.0/2017-01-03T22:15:00.0;74.2675;43.9890;31.8103;12.1787;150.3261;13.9794;0.0003;13.9791;0.0016;0.5000
2017-01-03T22:15:00.0/2017-01-03T22:30:00.0;54.8168;29.7955;19.9360;9.8596;127.2018;9.4688;0.0002;9.4686;0.0014;0.5000
2017-01-03T22:30:00.0/2017-01-03T22:45:00.0;35.3642;16.7000;9.6877;7.0123;94.6321;5.3072;0.0001;5.3070;0.0010;0.5000
2017-01-03T22:45:00.0/2017-01-03T23:00:00.0;15.9928;5.8226;2.3494;3.4732;44.6220;1.8504;0.0000;1.8504;0.0005;0.5000
2017-01-03T23:00:00.0/2017-01-03T23:15:00.0;1.0121;0.2477;0.0231;0.2246;0.0000;0.0787;0.0000;0.0787;0.0000;0.8333
2017-01-03T23:15:00.0/2017-01-03T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T23:30:00.0/2017-01-03T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-01-03T23:45:00.0/2017-01-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
