# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2024-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -22.1039
# Longitude (positive East, ISO 19115): -65.5999
# Altitude (m): 3459.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2025-03-27
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-01-02T12:00:00.0/2020-01-02T12:15:00.0;180.0400;141.8896;127.4122;14.4774;249.0285;98.4997;20.8198;77.6799;40.6743;1.0000
2020-01-02T12:15:00.0/2020-01-02T12:30:00.0;197.5099;157.4963;142.5852;14.9111;254.0477;111.9385;26.7179;85.2205;47.4900;1.0000
2020-01-02T12:30:00.0/2020-01-02T12:45:00.0;214.3557;172.6099;157.3258;15.2841;258.2917;127.4888;36.8930;90.5958;60.5678;1.0000
2020-01-02T12:45:00.0/2020-01-02T13:00:00.0;230.5052;187.1562;171.5497;15.6065;261.9184;136.6041;36.6506;99.9535;56.0226;1.0000
2020-01-02T13:00:00.0/2020-01-02T13:15:00.0;245.8895;201.0641;185.1779;15.8862;265.0420;138.3590;32.6067;105.7523;46.6917;1.0000
2020-01-02T13:15:00.0/2020-01-02T13:30:00.0;260.4426;214.2633;198.1346;16.1287;267.7444;133.6821;31.1519;102.5301;42.1357;1.0000
2020-01-02T13:30:00.0/2020-01-02T13:45:00.0;274.1021;226.6857;210.3477;16.3381;270.0865;138.0338;29.8493;108.1846;38.2990;1.0000
2020-01-02T13:45:00.0/2020-01-02T14:00:00.0;286.8096;238.2676;221.7503;16.5174;272.1149;149.3867;35.8991;113.4875;44.0610;1.0000
2020-01-02T14:00:00.0/2020-01-02T14:15:00.0;298.5106;248.9508;232.2817;16.6690;273.8675;152.0168;33.3888;118.6280;39.3867;1.0000
2020-01-02T14:15:00.0/2020-01-02T14:30:00.0;309.1550;258.6837;241.8886;16.7951;275.3766;151.2299;28.2167;123.0132;32.1469;1.0000
2020-01-02T14:30:00.0/2020-01-02T14:45:00.0;318.6974;267.4218;250.5246;16.8972;276.6700;153.3053;26.7472;126.5581;29.5153;1.0000
2020-01-02T14:45:00.0/2020-01-02T15:00:00.0;327.0966;275.1257;258.1492;16.9766;277.7709;166.6482;35.3308;131.3173;38.0173;1.0000
2020-01-02T15:00:00.0/2020-01-02T15:15:00.0;334.3169;281.6851;264.5565;17.1285;278.5190;165.0193;31.3455;133.6738;33.0166;1.0000
2020-01-02T15:15:00.0/2020-01-02T15:30:00.0;340.3272;287.0678;269.7131;17.3547;278.9336;157.8160;23.4963;134.3197;24.3046;1.0000
2020-01-02T15:30:00.0/2020-01-02T15:45:00.0;345.1017;291.3233;273.7622;17.5611;279.2046;155.2337;20.7172;134.5165;21.1333;1.0000
2020-01-02T15:45:00.0/2020-01-02T16:00:00.0;348.6201;294.4354;276.6891;17.7463;279.3421;152.6180;18.4485;134.1695;18.6244;1.0000
2020-01-02T16:00:00.0/2020-01-02T16:15:00.0;350.8673;296.3974;278.4889;17.9085;279.3587;160.9420;23.8621;137.0799;23.9324;1.0000
2020-01-02T16:15:00.0/2020-01-02T16:30:00.0;351.8335;297.1824;279.1346;18.0478;279.2376;174.2567;33.2329;141.0238;33.2449;1.0000
2020-01-02T16:30:00.0/2020-01-02T16:45:00.0;351.5146;296.7846;278.6212;18.1634;278.9768;174.1471;32.9122;141.2349;32.9534;1.0000
2020-01-02T16:45:00.0/2020-01-02T17:00:00.0;349.9120;295.2065;276.9514;18.2551;278.5747;168.0256;28.3960;139.6296;28.5599;1.0000
2020-01-02T17:00:00.0/2020-01-02T17:15:00.0;347.0325;292.4577;274.1344;18.3232;278.0289;158.6128;22.6259;135.9869;22.9413;1.0000
2020-01-02T17:15:00.0/2020-01-02T17:30:00.0;342.8883;288.5538;270.1857;18.3681;277.3354;141.1160;14.0033;127.1127;14.3615;1.0000
2020-01-02T17:30:00.0/2020-01-02T17:45:00.0;337.4973;283.5158;265.1258;18.3899;276.4881;124.5921;7.3410;117.2511;7.6591;1.0000
2020-01-02T17:45:00.0/2020-01-02T18:00:00.0;330.8824;277.3687;258.9801;18.3886;275.4774;131.2327;10.4265;120.8063;11.0942;1.0000
2020-01-02T18:00:00.0/2020-01-02T18:15:00.0;323.0720;270.1905;251.8766;18.3138;274.3980;131.5142;11.6473;119.8670;12.6926;1.0000
2020-01-02T18:15:00.0/2020-01-02T18:30:00.0;314.0995;262.0118;243.8462;18.1656;273.2369;133.6565;14.6139;119.0426;16.3946;1.0000
2020-01-02T18:30:00.0/2020-01-02T18:45:00.0;304.0032;252.8190;234.8261;17.9930;271.8669;134.4160;17.1831;117.2328;19.8751;1.0000
2020-01-02T18:45:00.0/2020-01-02T19:00:00.0;292.8264;242.6540;224.8596;17.7944;270.2630;128.5846;17.2597;111.3250;20.8122;1.0000
2020-01-02T19:00:00.0/2020-01-02T19:15:00.0;280.6169;231.5645;213.9965;17.5681;268.3951;141.2419;30.7381;110.5039;38.5703;1.0000
2020-01-02T19:15:00.0/2020-01-02T19:30:00.0;267.4268;219.6051;202.2933;17.3119;266.2279;124.4879;23.0003;101.4876;30.1472;1.0000
2020-01-02T19:30:00.0/2020-01-02T19:45:00.0;253.3128;206.8368;189.8135;17.0233;263.7188;81.5588;3.4334;78.1254;4.7239;1.0000
2020-01-02T19:45:00.0/2020-01-02T20:00:00.0;238.3351;193.3253;176.6264;16.6989;260.8142;44.9886;0.1363;44.8523;0.1967;1.0000
2020-01-02T20:00:00.0/2020-01-02T20:15:00.0;222.5579;179.1398;162.8058;16.3340;257.4428;20.9816;0.0011;20.9805;0.0016;1.0000
2020-01-02T20:15:00.0/2020-01-02T20:30:00.0;206.0486;164.3511;148.4293;15.9219;253.5071;12.1542;0.0000;12.1542;0.0000;1.0000
2020-01-02T20:30:00.0/2020-01-02T20:45:00.0;188.8780;149.0319;133.5784;15.4534;248.8721;10.9356;0.0000;10.9356;0.0000;1.0000
2020-01-02T20:45:00.0/2020-01-02T21:00:00.0;171.1195;133.2593;118.3426;14.9167;243.3522;10.0640;0.0000;10.0640;0.0000;1.0000
2020-01-02T21:00:00.0/2020-01-02T21:15:00.0;152.8491;117.1054;102.7872;14.3182;236.6054;9.1393;0.0000;9.1393;0.0000;1.0000
2020-01-02T21:15:00.0/2020-01-02T21:30:00.0;134.1450;100.6780;87.0422;13.6357;228.2632;8.1646;0.0000;8.1646;0.0000;1.0000
2020-01-02T21:30:00.0/2020-01-02T21:45:00.0;115.0871;84.1238;71.3025;12.8213;217.8925;7.1672;0.0000;7.1672;0.0000;1.0000
2020-01-02T21:45:00.0/2020-01-02T22:00:00.0;95.7572;67.5964;55.7591;11.8372;204.6883;6.0606;0.0000;6.0606;0.0000;0.8667
2020-01-02T22:00:00.0/2020-01-02T22:15:00.0;76.2378;51.2737;40.6552;10.6185;187.2531;4.6088;0.0000;4.6088;0.0000;0.5000
2020-01-02T22:15:00.0/2020-01-02T22:30:00.0;56.6126;35.3920;26.3465;9.0455;162.9553;3.1813;0.0000;3.1813;0.0000;0.5000
2020-01-02T22:30:00.0/2020-01-02T22:45:00.0;36.9654;20.4104;13.5094;6.9010;126.6468;1.8346;0.0000;1.8346;0.0000;0.5000
2020-01-02T22:45:00.0/2020-01-02T23:00:00.0;17.3805;7.5394;3.7191;3.8202;68.4412;0.6777;0.0000;0.6777;0.0000;0.5000
2020-01-02T23:00:00.0/2020-01-02T23:15:00.0;1.4641;0.4244;0.0719;0.3525;0.0000;0.0382;0.0000;0.0382;0.0000;0.8000
2020-01-02T23:15:00.0/2020-01-02T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-02T23:30:00.0/2020-01-02T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-02T23:45:00.0/2020-01-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T00:00:00.0/2020-01-03T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T00:15:00.0/2020-01-03T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T00:30:00.0/2020-01-03T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T00:45:00.0/2020-01-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T01:00:00.0/2020-01-03T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T01:15:00.0/2020-01-03T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T01:30:00.0/2020-01-03T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T01:45:00.0/2020-01-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T02:00:00.0/2020-01-03T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T02:15:00.0/2020-01-03T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T02:30:00.0/2020-01-03T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T02:45:00.0/2020-01-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T03:00:00.0/2020-01-03T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T03:15:00.0/2020-01-03T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T03:30:00.0/2020-01-03T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T03:45:00.0/2020-01-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T04:00:00.0/2020-01-03T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T04:15:00.0/2020-01-03T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T04:30:00.0/2020-01-03T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T04:45:00.0/2020-01-03T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T05:00:00.0/2020-01-03T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T05:15:00.0/2020-01-03T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T05:30:00.0/2020-01-03T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T05:45:00.0/2020-01-03T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T06:00:00.0/2020-01-03T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T06:15:00.0/2020-01-03T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T06:30:00.0/2020-01-03T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T06:45:00.0/2020-01-03T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T07:00:00.0/2020-01-03T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T07:15:00.0/2020-01-03T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T07:30:00.0/2020-01-03T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T07:45:00.0/2020-01-03T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T08:00:00.0/2020-01-03T08:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T08:15:00.0/2020-01-03T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T08:30:00.0/2020-01-03T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T08:45:00.0/2020-01-03T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T09:00:00.0/2020-01-03T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T09:15:00.0/2020-01-03T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T09:30:00.0/2020-01-03T09:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T09:45:00.0/2020-01-03T10:00:00.0;7.0415;2.4638;0.7552;1.7086;19.4231;0.3181;0.0000;0.3181;0.0000;0.6000
2020-01-03T10:00:00.0/2020-01-03T10:15:00.0;26.3790;12.8482;7.2167;5.6315;92.6306;1.6587;0.0000;1.6587;0.0000;0.6333
2020-01-03T10:15:00.0/2020-01-03T10:30:00.0;46.0057;26.8737;18.5005;8.3732;140.2035;3.2896;0.0000;3.2896;0.0000;1.0000
2020-01-03T10:30:00.0/2020-01-03T10:45:00.0;65.6561;42.3545;32.0398;10.3147;171.1241;4.4516;0.0000;4.4516;0.0000;1.0000
2020-01-03T10:45:00.0/2020-01-03T11:00:00.0;85.2459;58.5002;46.7390;11.7612;192.6249;5.6560;0.0000;5.6560;0.0000;1.0000
2020-01-03T11:00:00.0/2020-01-03T11:15:00.0;104.6915;74.9745;62.0826;12.8919;208.4995;9.0761;0.0000;9.0761;0.0000;1.0000
2020-01-03T11:15:00.0/2020-01-03T11:30:00.0;123.9095;91.5705;77.7658;13.8047;220.7497;19.0548;0.0002;19.0546;0.0006;1.0000
2020-01-03T11:30:00.0/2020-01-03T11:45:00.0;142.8177;108.1204;93.5669;14.5535;230.4893;30.7644;0.0061;30.7584;0.0146;1.0000
2020-01-03T11:45:00.0/2020-01-03T12:00:00.0;161.3351;124.4803;109.3087;15.1716;238.3934;40.5832;0.0532;40.5299;0.1141;1.0000
2020-01-03T12:00:00.0/2020-01-03T12:15:00.0;179.3825;140.5179;124.8175;15.7004;244.8512;51.5185;0.3375;51.1809;0.6528;1.0000
2020-01-03T12:15:00.0/2020-01-03T12:30:00.0;196.8827;156.1341;139.9728;16.1612;250.1887;64.9521;1.3377;63.6144;2.3724;1.0000
2020-01-03T12:30:00.0/2020-01-03T12:45:00.0;213.7606;171.2587;154.7059;16.5528;254.6993;77.1935;2.9718;74.2216;4.8809;1.0000
2020-01-03T12:45:00.0/2020-01-03T13:00:00.0;229.9440;185.8171;168.9300;16.8871;258.5505;84.6254;3.8353;80.7901;5.8740;1.0000
2020-01-03T13:00:00.0/2020-01-03T13:15:00.0;245.3637;199.7376;182.5645;17.1731;261.8643;86.9869;3.3299;83.6570;4.7836;1.0000
2020-01-03T13:15:00.0/2020-01-03T13:30:00.0;259.9536;212.9502;195.5331;17.4171;264.7292;92.9835;4.2237;88.7598;5.6930;1.0000
2020-01-03T13:30:00.0/2020-01-03T13:45:00.0;273.6512;225.3872;207.7634;17.6238;267.2112;114.4886;11.9885;102.5001;15.3564;1.0000
2020-01-03T13:45:00.0/2020-01-03T14:00:00.0;286.3979;236.9848;219.1882;17.7967;269.3610;137.6581;24.8528;112.8052;30.5017;1.0000
2020-01-03T14:00:00.0/2020-01-03T14:15:00.0;298.1390;247.6850;229.7466;17.9385;271.2196;153.1347;34.9510;118.1837;41.2271;1.0000
2020-01-03T14:15:00.0/2020-01-03T14:30:00.0;308.8244;257.4363;239.3847;18.0516;272.8215;174.0650;47.0890;126.9760;53.6253;1.0000
2020-01-03T14:30:00.0/2020-01-03T14:45:00.0;318.4082;266.1938;248.0556;18.1382;274.1960;219.2004;111.2617;107.9387;122.5731;1.0000
2020-01-03T14:45:00.0/2020-01-03T15:00:00.0;326.8492;273.9183;255.7185;18.1998;275.3676;271.7492;249.2781;22.4711;268.3618;1.0000
2020-01-03T15:00:00.0/2020-01-03T15:15:00.0;334.1116;280.5220;262.1655;18.3565;276.1751;280.5220;262.1655;18.3565;276.1751;1.0000
2020-01-03T15:15:00.0/2020-01-03T15:30:00.0;340.1640;285.9742;267.3636;18.6106;276.6404;249.7214;199.5934;50.1280;206.7987;1.0000
2020-01-03T15:30:00.0/2020-01-03T15:45:00.0;344.9805;290.3016;271.4579;18.8437;276.9557;155.1252;26.9362;128.1890;27.5356;1.0000
2020-01-03T15:45:00.0/2020-01-03T16:00:00.0;348.5405;293.4819;274.4268;19.0551;277.1252;133.4091;9.4777;123.9314;9.5749;1.0000
2020-01-03T16:00:00.0/2020-01-03T16:15:00.0;350.8287;295.4973;276.2538;19.2436;277.1509;118.0908;4.8672;113.2236;4.8848;1.0000
2020-01-03T16:15:00.0/2020-01-03T16:30:00.0;351.8353;296.3359;276.9280;19.4079;277.0325;97.2469;1.3226;95.9243;1.3232;1.0000
2020-01-03T16:30:00.0/2020-01-03T16:45:00.0;351.5560;295.9922;276.4453;19.5470;276.7693;100.9285;3.1299;97.7986;3.1353;1.0000
2020-01-03T16:45:00.0/2020-01-03T17:00:00.0;349.9919;294.4684;274.8078;19.6606;276.3592;137.6924;11.2972;126.3952;11.3644;1.0000
2020-01-03T17:00:00.0/2020-01-03T17:15:00.0;347.1497;291.7733;272.0244;19.7489;275.7994;143.2460;13.8839;129.3621;14.0727;1.0000
2020-01-03T17:15:00.0/2020-01-03T17:30:00.0;343.0415;287.9223;268.1099;19.8124;275.0855;135.1223;10.6973;124.4250;10.9791;1.0000
2020-01-03T17:30:00.0/2020-01-03T17:45:00.0;337.6849;282.9358;263.0846;19.8512;274.2106;142.7005;15.1077;127.5928;15.7551;1.0000
2020-01-03T17:45:00.0/2020-01-03T18:00:00.0;331.1028;276.8383;256.9733;19.8651;273.1645;160.8544;25.6625;135.1919;27.3218;1.0000
2020-01-03T18:00:00.0/2020-01-03T18:15:00.0;323.3233;269.6459;249.7958;19.8501;271.9227;182.3046;38.6486;143.6560;42.0560;1.0000
2020-01-03T18:15:00.0/2020-01-03T18:30:00.0;314.3798;261.3919;241.5870;19.8049;270.4668;155.1209;29.5484;125.5724;33.0760;1.0000
2020-01-03T18:30:00.0/2020-01-03T18:45:00.0;304.3104;252.1266;232.3956;19.7310;268.7840;141.9638;23.5095;118.4542;27.1411;1.0000
2020-01-03T18:45:00.0/2020-01-03T19:00:00.0;293.1583;241.8923;222.2664;19.6259;266.8460;110.2816;8.2282;102.0534;9.8374;1.0000
2020-01-03T19:00:00.0/2020-01-03T19:15:00.0;280.9712;230.7375;211.2508;19.4867;264.6193;83.2597;1.3207;81.9390;1.6480;1.0000
2020-01-03T19:15:00.0/2020-01-03T19:30:00.0;267.8012;218.7171;199.4067;19.3104;262.0636;70.9295;0.7421;70.1874;0.9707;1.0000
2020-01-03T19:30:00.0/2020-01-03T19:45:00.0;253.7047;205.8921;186.8031;19.0889;259.1364;39.2858;0.0386;39.2472;0.0525;1.0000
2020-01-03T19:45:00.0/2020-01-03T20:00:00.0;238.7421;192.3286;173.5107;18.8179;255.7770;14.5411;0.0003;14.5409;0.0004;1.0000
2020-01-03T20:00:00.0/2020-01-03T20:15:00.0;222.9772;178.0957;159.6012;18.4945;251.9001;12.6710;0.0000;12.6710;0.0000;1.0000
2020-01-03T20:15:00.0/2020-01-03T20:30:00.0;206.4777;163.2648;145.1551;18.1097;247.3981;11.8070;0.0000;11.8070;0.0000;1.0000
2020-01-03T20:30:00.0/2020-01-03T20:45:00.0;189.3141;147.9097;130.2589;17.6508;242.1252;10.9100;0.0000;10.9100;0.0000;1.0000
2020-01-03T20:45:00.0/2020-01-03T21:00:00.0;171.5599;132.1098;115.0083;17.1015;235.8835;10.0354;0.0000;10.0354;0.0000;1.0000
2020-01-03T21:00:00.0/2020-01-03T21:15:00.0;153.2909;115.8865;99.1820;16.7044;227.6256;9.1034;0.0000;9.1034;0.0000;1.0000
2020-01-03T21:15:00.0/2020-01-03T21:30:00.0;134.5855;99.3348;82.9558;16.3790;216.8008;8.1153;0.0000;8.1153;0.0000;1.0000
2020-01-03T21:30:00.0/2020-01-03T21:45:00.0;115.5237;82.6509;66.8613;15.7896;203.4970;7.1024;0.0000;7.1024;0.0000;1.0000
2020-01-03T21:45:00.0/2020-01-03T22:00:00.0;96.1869;65.9982;51.1276;14.8705;186.7640;5.9739;0.0000;5.9739;0.0000;0.8667
2020-01-03T22:00:00.0/2020-01-03T22:15:00.0;76.6581;49.5864;36.0711;13.5153;165.0849;4.5000;0.0000;4.5000;0.0000;0.5000
2020-01-03T22:15:00.0/2020-01-03T22:30:00.0;57.0206;33.7377;22.2007;11.5369;136.0680;3.0617;0.0000;3.0617;0.0000;0.5000
2020-01-03T22:30:00.0/2020-01-03T22:45:00.0;37.3586;19.0695;10.4275;8.6421;96.2015;1.7306;0.0000;1.7306;0.0000;0.5000
2020-01-03T22:45:00.0/2020-01-03T23:00:00.0;17.7562;6.9259;2.3874;4.5385;41.6807;0.6285;0.0000;0.6285;0.0000;0.5000
2020-01-03T23:00:00.0/2020-01-03T23:15:00.0;1.6432;0.4416;0.0283;0.4132;0.6562;0.0401;0.0000;0.0401;0.0000;0.7667
2020-01-03T23:15:00.0/2020-01-03T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T23:30:00.0/2020-01-03T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-03T23:45:00.0/2020-01-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T00:00:00.0/2020-01-04T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T00:15:00.0/2020-01-04T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T00:30:00.0/2020-01-04T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T00:45:00.0/2020-01-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T01:00:00.0/2020-01-04T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T01:15:00.0/2020-01-04T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T01:30:00.0/2020-01-04T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T01:45:00.0/2020-01-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T02:00:00.0/2020-01-04T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T02:15:00.0/2020-01-04T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T02:30:00.0/2020-01-04T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T02:45:00.0/2020-01-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T03:00:00.0/2020-01-04T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T03:15:00.0/2020-01-04T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-04T03:30:00.0/2020-01-04T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
